"Tahun_Bekerja","Gaji"
"6","55500.17"
"8","90384.26"
"10","120694.35"
"7","178028.96"
"2","180990.29"
"3","155407.21"
"6","33676.48"
"7","89666.28"
"5","127558.26"
"3","77272.62"
"8","107665.68"
"10","91510.71"
"5","87363.56"
"4","117505.07"
"4","180626.68"
"7","93478.96"
"3","114672.64"
"7","13387.88"
"2","173240.52"
"2","27557.18"
"3","5552.37"
"6","88307.87"
"2","33879.26"
"5","181429.87"
"2","102655.31"
"1","96555.42"
"3","189366.03"
"5","12847.61"
"7","143433.33"
"7","183983.82"
"9","169137.24"
"4","163365.85"
"4","123181.44"
"6","16447.6"
"3","173948.4"
"1","192154.66"
"2","198224.38"
"7","67202.74"
"7","68789.93"
"3","147964.99"
"2","161069.73"
"2","127749.61"
"4","191914.37"
"9","185791.9"
"9","184570.04"
"1","130446.65"
"1","82867.55"
"6","187632.22"
"8","56759.79"
"9","34180.33"
"8","158545.25"
"1","182337.98"
"3","84175.34"
"9","189641.11"
"10","154491.39"
"2","90020.74"
"10","197264.35"
"9","31933.06"
"5","52820.13"
"4","20008.46"
"3","34607.14"
"8","177384.45"
"8","165702.64"
"3","167889.1"
"7","133122.62"
"10","140454.14"
"2","59938.81"
"3","12016.79"
"3","81251.24"
"7","134169.85"
"6","94888.6"
"3","175696.16"
"6","96758.58"
"5","128019.48"
"3","146895.36"
"6","139356.3"
"1","2923.61"
"2","121232.51"
"9","2053.42"
"8","6382.46"
"1","158750.13"
"8","74028.36"
"7","44099.75"
"4","17323"
"5","175043.69"
"2","146388.85"
"3","2465.8"
"4","47799.15"
"5","165562.84"
"3","72927.68"
"5","38270.47"
"5","120893.07"
"6","188377.21"
"10","55902.93"
"4","4523.74"
"3","102195.16"
"4","60843.09"
"5","25548.47"
"3","134462.29"
"6","132702.64"
"3","75698.44"
"8","105642.43"
"7","102153.75"
"4","166677.54"
"1","24218.65"
"6","117122.5"
"5","51871.95"
"2","84321.03"
"9","160213.27"
"2","88695.19"
"7","6123.15"
"2","167749.54"
"5","71638"
"10","198064.52"
"5","54914.92"
"5","190659.17"
"4","51637.67"
"7","119333.38"
"7","127095.14"
"9","93541.14"
"2","89289.54"
"1","108762.16"
"5","28238.25"
"2","34130.43"
"5","27330.27"
"8","79997.14"
"6","50213.81"
"6","60920.03"
"4","197699.8"
"2","92809.73"
"2","163516.16"
"4","62449.07"
"4","115800.1"
"3","110359.68"
"5","78695.68"
"7","128378.04"
"3","155248.62"
"6","123499.27"
"5","99920.41"
"9","53289.49"
"9","67622.34"
"7","11783.1"
"6","62402.38"
"8","186235.98"
"7","79005.95"
"4","144870.28"
"7","95481"
"3","820.46"
"8","174777.98"
"6","8991.17"
"6","2797.27"
"5","22303.17"
"4","197562.08"
"2","23067.97"
"9","190294.12"
"6","113167.17"
"3","124777.14"
"4","124625.08"
"5","49599.27"
"7","151411.5"
"2","122964.18"
"9","57088.97"
"7","7820.78"
"3","149188.41"
"9","134638.97"
"7","184980.23"
"1","122373.42"
"8","80215.2"
"6","14081.64"
"3","199390.45"
"2","7667.48"
"6","74965.61"
"9","30583.95"
"10","149682.78"
"2","92664.09"
"10","138423.1"
"1","3148.2"
"1","37341.17"
"8","79577.4"
"5","197602.29"
"4","87537.32"
"10","41623.59"
"9","168280.95"
"4","125986.18"
"9","548.52"
"1","96088.54"
"3","107787.42"
"5","20510.79"
"6","192026.02"
"4","118188.15"
"4","189540.95"
"8","63736.17"
"3","95740.37"
"3","127939.19"
"7","193438.69"
"2","90655.94"
"2","12067.39"
"8","54191.38"
"4","58667.16"
"5","35687.43"
"1","14288.93"
"9","247.36"
"8","78111.84"
"5","79547.39"
"10","193266.72"
"3","105028.46"
"3","53179.21"
"9","140947.05"
"1","171837.06"
"8","123437.05"
"6","197519.66"
"8","183058.51"
"9","22710.72"
"10","69303.15"
"5","63705.9"
"4","116429.51"
"1","58381.77"
"8","177378.66"
"7","35450.53"
"2","164621.43"
"4","174435.48"
"1","94047.75"
"1","119087.25"
"3","184800.27"
"2","75035.48"
"3","62703.38"
"9","190882.69"
"6","91881.29"
"4","7118.02"
"1","11710.4"
"7","25904.12"
"3","86911.49"
"7","10958.18"
"9","42855.97"
"3","78915.68"
"6","81409"
"2","179252.73"
"3","42171.13"
"10","58965.04"
"7","102681.32"
"3","125553.52"
"10","53478.02"
"6","198376.02"
"6","105525.36"
"7","47349"
"3","178822.32"
"7","72127.83"
"4","163504.33"
"1","190623.02"
"1","140758.07"
"7","132374.41"
"10","53949.98"
"5","121982.73"
"10","136983.77"
"2","114371.33"
"5","62389.35"
"3","24435.77"
"1","10908.33"
"10","90977.48"
"9","81062.93"
"3","61230.83"
"1","126837.72"
"2","115668.53"
"5","38819.45"
"3","86994.54"
"10","195204.99"
"2","131301.74"
"8","100835.19"
"7","198969.78"
"1","41542.95"
"5","118272.07"
"5","69586.27"
"10","149629.13"
"4","146680.25"
"9","132809.18"
"6","28707.69"
"7","104706.29"
"4","75335.68"
"9","136827.96"
"7","139065.94"
"5","70179.91"
"5","116160.04"
"5","83008.49"
"8","188484.52"
"5","72172.13"
"4","191057.76"
"5","48233.75"
"7","79178.31"
"7","162347.05"
"2","7611.61"
"6","88890.05"
"5","63833.09"
"4","78310.04"
"4","37898.91"
"8","179521.24"
"1","130726.96"
"8","198714.29"
"6","89543.25"
"6","2423.9"
"5","180326.83"
"5","166305.16"
"4","29883.63"
"6","192029.19"
"3","1710.89"
"4","135163.76"
"1","84927.42"
"1","149912.28"
"6","88206.04"
"1","163667.56"
"4","100153.43"
"7","32275.09"
"8","65501.91"
"10","189392.66"
"9","116069.24"
"8","139861.53"
"5","144184.06"
"5","157888.5"
"3","71911.3"
"2","45033.75"
"3","150465.93"
"8","126381.6"
"2","90189.72"
"6","122433.09"
"3","123825.83"
"4","11426.7"
"4","114951.42"
"9","184636.05"
"8","91055.27"
"2","93991.65"
"1","116511.12"
"9","190631.23"
"5","199970.74"
"5","139947.17"
"4","8816.37"
"8","135650.72"
"8","24577.34"
"7","131249.46"
"4","140126.17"
"2","168219.75"
"3","171867.08"
"4","70613.52"
"3","117946.3"
"2","84872.66"
"5","60590.72"
"10","8444.5"
"9","159132.83"
"5","76998.69"
"1","177524.19"
"8","45985.52"
"7","60297.72"
"6","194421.12"
"6","93568.77"
"2","34702.92"
"7","54473.6"
"4","113943.17"
"10","153727.32"
"1","19116.97"
"5","112554.68"
"7","47318.75"
"6","36690.49"
"1","106918.67"
"8","194563.65"
"3","91086.73"
"6","108008.65"
"9","178587.36"
"6","31907.44"
"4","18922.18"
"8","147222.95"
"4","24924.92"
"9","46884.1"
"8","128918.42"
"6","105291.26"
"1","145381.65"
"4","103792.53"
"6","71121.04"
"7","52327.57"
"8","197428.64"
"8","83210.84"
"9","193099.43"
"5","193008.52"
"3","157567.37"
"8","108977.5"
"7","147759.84"
"5","27528.4"
"4","36479.27"
"5","96398.51"
"8","139558.6"
"3","101663.47"
"6","106197.44"
"3","48466.89"
"3","151978.36"
"3","13288.46"
"9","22666.77"
"2","102391.06"
"8","67830.2"
"4","92090.36"
"3","141023.01"
"10","104222.8"
"8","196395.05"
"8","77737.86"
"6","106116.84"
"6","117948"
"7","184581.68"
"3","199378.58"
"9","12483.39"
"2","22404.64"
"7","92887.06"
"5","145157.97"
"5","134889.95"
"9","169964.12"
"9","26327.42"
"4","55072.93"
"2","68574.88"
"2","41671.81"
"4","12409.01"
"6","68367.18"
"6","74564.41"
"7","26843.76"
"9","156774.75"
"1","46019.43"
"2","145411.39"
"2","158268.84"
"10","74637.57"
"7","28391.52"
"3","144385.54"
"2","95181.06"
"8","15627.51"
"9","148477.57"
"2","79957.95"
"5","102763.69"
"2","129654.22"
"2","40652.33"
"1","178291.09"
"5","131906.44"
"6","118607.4"
"5","13848.58"
"4","170903.4"
"4","13161.66"
"4","79304.38"
"10","121402.53"
"7","23305.01"
"10","74510.65"
"3","55601.44"
"10","134526.87"
"6","195424.01"
"2","59563.49"
"8","34595.58"
"5","60036.99"
"7","193021.49"
"3","48108.72"
"6","79082.76"
"3","37914.12"
"7","74593.84"
"10","82967.97"
"1","193441.23"
"8","191790.29"
"1","92455.96"
"3","9217.92"
"2","187508.06"
"8","27012"
"1","70916"
"8","73073.68"
"9","88783.59"
"4","145524.36"
"2","21333.22"
"9","46675.51"
"1","4802.25"
"7","102975.72"
"7","175071.29"
"5","131970.86"
"2","14174.09"
"3","15378.75"
"7","179797.79"
"6","93917.68"
"9","99490.01"
"2","46415.09"
"10","151815.76"
"8","14865.05"
"8","188007.99"
"2","98175.74"
"1","106851.7"
"7","75204.21"
"9","141872.05"
"6","7103.71"
"6","9241.83"
"3","149517.71"
"1","196079.32"
"5","166165.93"
"9","55724.24"
"10","131768.98"
"8","13858.95"
"2","82774.07"
"2","55389.59"
"2","82336.73"
"6","163225.48"
"8","135536.72"
"1","82422.97"
"5","194660.78"
"6","55347.28"
"4","16717.11"
"9","160277.65"
"7","175905.97"
"10","66040.83"
"2","92198.05"
"3","134625.09"
"8","50974.57"
"8","171922.72"
"4","83058.14"
"4","188382.77"
"2","198030.24"
"5","1055.66"
"1","133173.19"
"8","189875.83"
"7","31802.92"
"3","132649.85"
"1","53067.83"
"5","961.57"
"2","71333.44"
"2","16658.76"
"3","74878.22"
"5","48421.4"
"2","170320.58"
"2","37688.31"
"8","136592.24"
"9","48640.77"
"3","89773.45"
"9","42131.26"
"4","186523.72"
"2","41758.9"
"4","199256.98"
"3","21177.1"
"7","138743.86"
"5","25881"
"4","66469.2"
"8","142670.61"
"7","103563.23"
"3","69101.23"
"5","135287.74"
"2","38773.74"
"6","138396.32"
"9","110718.02"
"4","118545.49"
"1","123207.17"
"10","58332.91"
"3","50906.65"
"1","169665.79"
"6","194144.45"
"9","35673.42"
"7","177397.49"
"5","159677.46"
"7","153566.97"
"9","79222.02"
"6","32589.89"
"10","93777.61"
"3","112549.99"
"9","191063.36"
"5","153810.41"
"8","96131.47"
"2","15120.86"
"8","16989.77"
"4","143133.18"
"3","93336.93"
"7","9972.64"
"1","30579.82"
"10","199775.67"
"5","179908.71"
"1","101667"
"6","171430.16"
"6","112973.34"
"7","190746.38"
"5","187689.91"
"6","153229.19"
"4","14217.77"
"2","64849.74"
"1","160122.66"
"2","138160.11"
"8","64286.39"
"1","80178.54"
"6","101319.76"
"8","92794.61"
"7","63708.07"
"6","110782.88"
"4","10779.69"
"1","183289.22"
"3","66526.01"
"1","123697.95"
"9","155700.15"
"9","82081.35"
"9","121747.96"
"3","172810.51"
"7","108402.54"
"9","77330.35"
"5","21007.96"
"6","9398.45"
"3","182156.81"
"3","110525.6"
"3","51536.99"
"5","49722.34"
"6","66119.07"
"6","37160.28"
"2","197923.05"
"4","65166.6"
"7","49326.07"
"8","42495.81"
"7","148087.62"
"6","9641.4"
"4","164844.37"
"5","132959.33"
"9","135088.58"
"2","4441.54"
"4","174916.85"
"6","1795.93"
"9","180249.94"
"8","153604.44"
"3","189703.65"
"6","66393.89"
"1","30709.03"
"6","71009.84"
"6","143049.72"
"8","1561.58"
"5","49707.85"
"2","9041.71"
"9","198017.05"
"5","143481.85"
"6","146372.51"
"5","101905.34"
"2","134767.13"
"3","103573.96"
"9","139259.54"
"5","187776.49"
"2","8059.44"
"2","124354.92"
"9","109135.11"
"2","82222.86"
"1","136767.16"
"9","155516.35"
"8","144584.29"
"4","164806.89"
"8","109153.04"
"4","86190.34"
"1","106040.97"
"6","168008.17"
"3","33350.26"
"4","119565.34"
"2","188492.82"
"5","165378.66"
"2","14178.73"
"2","97847.05"
"6","118959.64"
"6","50664.07"
"1","152996.89"
"7","19458.75"
"3","115268.86"
"3","25843.7"
"3","147662.33"
"7","134878.34"
"5","66462.79"
"6","69578.49"
"1","103182.46"
"5","177017.39"
"6","53217.3"
"9","162756.29"
"8","42181.68"
"5","31714.08"
"5","25017.28"
"1","104272.04"
"3","84300.4"
"4","136877.24"
"1","199409.19"
"1","163147.99"
"9","136497.28"
"5","10070.4"
"9","190068.53"
"5","58309.54"
"5","76946.6"
"8","54129.86"
"10","52990.7"
"5","161854.98"
"10","172141.33"
"9","124429.19"
"5","24983.39"
"5","86699.98"
"9","125440.11"
"7","9443.15"
"3","195877.06"
"9","105409.31"
"2","100403.05"
"5","47019.66"
"5","48249.88"
"7","84358.71"
"10","88550.28"
"2","3061"
"8","43196.5"
"4","55775.84"
"8","134077.71"
"4","198490.33"
"10","116052.92"
"4","123202.99"
"2","85129.77"
"6","180598.86"
"7","198694.2"
"5","42934.43"
"3","114793.45"
"8","63297.7"
"3","61820.41"
"7","102246"
"9","154882.79"
"6","140723.05"
"7","72852.74"
"1","162597.15"
"4","74379.57"
"2","173117.22"
"8","66485.26"
"6","92811.2"
"8","46635.11"
"7","124830.11"
"8","167087.34"
"7","163625.56"
"10","172129.26"
"7","163141.18"
"3","138351.68"
"8","34164.05"
"7","97794.71"
"5","75786.55"
"10","136812.02"
"5","84361.72"
"1","2766.63"
"5","163185.76"
"5","180598.28"
"8","69849.55"
"1","19921.72"
"4","147606.71"
"2","126160.24"
"6","47046.72"
"7","143668.58"
"3","152577.62"
"1","191350.48"
"9","14234.31"
"4","77906.87"
"4","57320.92"
"1","27145.73"
"2","26912.72"
"1","26476.18"
"6","79329.7"
"9","13464.64"
"3","114149.8"
"2","135171.6"
"4","1187.88"
"6","184564.67"
"8","9238.35"
"7","28029.54"
"8","42790.29"
"10","77142.42"
"5","146219.9"
"8","70127.93"
"4","132104.76"
"6","90437.87"
"7","113926.31"
"9","12050.77"
"6","64345.61"
"4","199242.65"
"2","75578.67"
"2","43435.43"
"5","183239.71"
"6","146213.75"
"2","40315.27"
"8","16966.73"
"2","80608.12"
"5","19233.41"
"1","135382.23"
"8","80410.68"
"5","17696.22"
"9","17974.08"
"2","180712.28"
"7","56323.21"
"4","77550.18"
"9","166957.82"
"9","184243.25"
"10","114072.91"
"5","153917.41"
"3","4176.17"
"6","142963.29"
"3","76844.23"
"6","159742.33"
"8","177944.64"
"10","166678.28"
"4","44904.26"
"6","10625.91"
"8","169781.45"
"5","49848.86"
"10","51467.92"
"1","735.79"
"1","182495.7"
"4","118740.37"
"3","13813.24"
"3","130500.65"
"1","14152.15"
"4","66963.15"
"9","93261.69"
"2","43024.64"
"5","130001.13"
"1","12106.82"
"3","42556.33"
"1","197961.93"
"4","12538.92"
"2","35140.49"
"5","117626.9"
"6","62454.01"
"4","109089.04"
"4","142331.39"
"4","193209.11"
"4","47832.82"
"3","70174.03"
"2","176768.59"
"6","129392.75"
"8","97893.32"
"2","176142.09"
"4","114093.73"
"1","158323.81"
"10","25514.77"
"5","61513.87"
"10","59553.34"
"7","110253.2"
"5","148769.08"
"9","8236.78"
"9","11407.58"
"4","49684.09"
"3","68064.83"
"6","944.41"
"6","185547.71"
"10","140509.86"
"3","164652.02"
"9","73641.86"
"1","40321.87"
"6","173844.89"
"1","145613.17"
"9","174971.64"
"4","131834.75"
"3","110498.1"
"5","196241.43"
"3","194667.92"
"5","83093.25"
"9","52545.24"
"7","59571.5"
"1","99818.31"
"7","172967.87"
"10","178616.73"
"1","159649.44"
"5","60941.27"
"9","178342.63"
"10","191545.65"
"9","117977.45"
"5","49637.65"
"7","13921.82"
"2","173197.12"
"9","137696.25"
"6","80698.54"
"3","73018.74"
"5","79649.62"
"3","166194.53"
"2","102530.35"
"3","74265.38"
"8","125898.39"
"7","83681.2"
"7","99505.75"
"5","28092.77"
"2","126145.08"
"8","188593.98"
"2","56410.17"
"2","84694.49"
"6","195429.92"
"6","137898.57"
"1","78774.36"
"6","148779.41"
"6","35300.08"
"8","197077.36"
"8","70140.8"
"3","196288.46"
"8","1557.82"
"8","23970.13"
"5","180243.56"
"3","39934.41"
"7","133031.96"
"4","52856.88"
"5","937.15"
"7","193022.44"
"1","37490.84"
"7","111558.7"
"5","5669.31"
"8","68106.29"
"8","101834.58"
"10","73151.25"
"3","37196.15"
"6","7819.76"
"2","23129.46"
"3","189680.79"
"4","66586.56"
"8","87684.93"
"7","199418.02"
"1","28515.17"
"2","92916.53"
"10","198313.69"
"4","36308.93"
"5","41730.37"
"2","31399.4"
"8","60192.14"
"8","29062.25"
"4","28805.09"
"5","133814.28"
"9","151902.78"
"4","167376.26"
"3","31022.56"
"1","188997.08"
"2","2085.32"
"9","195771.95"
"2","166475.44"
"7","84106.17"
"2","81436.68"
"1","83256.26"
"8","117523.41"
"5","79476.63"
"7","173052.19"
"9","100995.68"
"7","122782.5"
"2","11631.34"
"5","168303.55"
"8","9308.1"
"7","153157.97"
"5","75408.24"
"9","153356.8"
"2","152987.42"
"4","194313.93"
"8","94767.77"
"7","1540.89"
"1","5036.39"
"9","71776.76"
"5","23481.69"
"9","143022.31"
"1","161407.48"
"1","125939.22"
"5","76611.33"
"6","136985.08"
"8","140937.91"
"2","48161.18"
"8","130041.45"
"8","91652.43"
"6","125961.48"
"9","73225.31"
"9","20460.2"
"10","81602.02"
"3","8742.91"
"5","145789.71"
"3","129576.99"
"7","190040.29"
"6","87771.06"
"4","39519.53"
"9","190035.83"
"6","148948.52"
"3","184691.77"
"2","143458.31"
"5","159456.87"
"5","70454.79"
"1","95421"
"8","187985.85"
"8","92621.9"
"5","150836.98"
"8","90177.3"
"3","34416.79"
"5","85231.88"
"2","118983.18"
"7","111868.23"
"1","83056.22"
"8","1676.92"
"4","32089.57"
"9","13455.43"
"1","24865.54"
"7","117644.36"
"3","98897.32"
"2","106174.7"
"8","46386.37"
"8","185054.14"
"10","47997.39"
"8","130846.79"
"4","40861.55"
"8","171840.24"
"3","101455.07"
"8","90747.94"
"4","2048.55"
"7","84421.34"
"5","78698.09"
"3","168544.85"
"5","39351.64"
"7","22375.14"
"4","134942.45"
"2","134901.57"
"4","8693.8"
"3","42437.75"
"7","5893.23"
"4","36242.19"
"10","90076.85"
"7","150507.43"
"2","87422.15"
"5","192867.4"
"3","175674.01"
"1","72496.05"
"4","145250.43"
"1","180712.52"
"5","180622.43"
"10","86306.75"
"2","150156.82"
"3","101617.43"
"3","85424.34"
"8","197221.81"
"9","70196.57"
"9","110440.5"
"7","124389.61"
"8","3183.15"
"3","146723.72"
"1","2139.25"
"2","69228.2"
"3","115462.27"
"7","62375.1"
"2","91829.17"
"4","182547.04"
"9","14725.36"
"7","126996.67"
"5","133991.11"
"5","169920.92"
"1","80259.67"
"4","191035.18"
"10","40421.87"
"5","155643.04"
"1","78670.52"
"7","104240.77"
"9","95957.09"
"10","59595.66"
"7","46266.63"
"7","189085.07"
"4","123954.15"
"8","129803.08"
"3","18761.92"
"5","43540.59"
"1","62193.92"
"3","129130.09"
"1","16146"
"6","22442.13"
"3","78194.37"
"3","124297.32"
"3","104648.58"
"2","166423.66"
"6","157137.23"
"3","34134.14"
"5","112520.07"
"9","128481.5"
"5","16491.64"
"2","132979.43"
"1","196645.87"
"8","127506.76"
"3","147930.46"
"6","179689.05"
"5","2619.64"
"10","166799.93"
"3","133516.51"
"7","163736.09"
"8","179488.41"
"2","113291.75"
"3","64907.48"
"6","141364.27"
"1","101141.28"
"7","183490.99"
"4","4798.12"
"4","131807.14"
"4","97192.76"
"7","164128.58"
"8","176809.87"
"1","110059.38"
"2","108398.63"
"8","47117.03"
"9","124720.68"
"3","53328.7"
"10","82634.41"
"8","147059.16"
"2","141946.92"
"6","123583.85"
"5","29076.27"
"2","97382.8"
"4","57643.55"
"2","66006.75"
"2","197789.83"
"2","65520.74"
"8","31825.84"
"5","185561.89"
"9","25803.59"
"7","138145.62"
"7","51565.98"
"7","71323.23"
"9","38882.34"
"4","676.06"
"2","174094.24"
"2","2150.22"
"1","177783.04"
"1","44363.42"
"7","96847.91"
"3","148579.43"
"7","38308.34"
"6","153122.58"
"6","169505.83"
"6","57929.9"
"4","175399.14"
"8","107964.36"
"8","94263.44"
"9","155921.81"
"6","137995.66"
"2","179631.85"
"10","166586.99"
"2","115116.35"
"2","23881.62"
"9","105837.38"
"7","101418.05"
"1","182266.01"
"7","28698.17"
"6","50422.36"
"9","151336.96"
"5","112979.6"
"2","36371.27"
"5","52166.25"
"8","147261.58"
"3","190531.77"
"4","199953.33"
"10","144290.97"
"3","130514.78"
"6","53954.24"
"1","169802.73"
"8","146851.73"
"3","96832.82"
"1","57553.02"
"1","74800.99"
"6","192542.17"
"7","72990.62"
"5","31050.02"
"7","52795.56"
"4","27435.41"
"6","150266.81"
"4","40299.23"
"6","149369.41"
"3","120250.58"
"1","84760.32"
"7","156424.4"
"7","36560.51"
"9","165693.06"
"3","163666.85"
"1","35644.79"
"7","6120.84"
"1","164484.78"
"3","164268.28"
"7","140136.1"
"1","121084.27"
"3","35156.54"
"2","103159.11"
"4","74858.3"
"8","91556.57"
"8","199203.21"
"6","27011.8"
"8","188637.05"
"8","61581.2"
"1","197529.23"
"2","182258.17"
"10","80778.5"
"5","155394.52"
"3","3408.7"
"8","19367.98"
"1","62282.99"
"6","65396.79"
"2","139712.81"
"2","60972.84"
"1","1375.46"
"5","8973.67"
"1","118502.34"
"8","161802.82"
"6","90494.72"
"4","15470.91"
"3","65147.27"
"8","157886.6"
"1","85439.73"
"9","54038.62"
"4","25684.85"
"2","186116.54"
"3","27886.06"
"1","5768.32"
"8","80575.44"
"1","68987.55"
"9","27097.82"
"3","199320.77"
"3","5566.6"
"6","133871.83"
"8","152843.53"
"1","41800.18"
"3","92053.75"
"1","42935.15"
"6","149170.92"
"7","107499.39"
"6","153342.38"
"1","107825.08"
"2","47952.45"
"4","131007.18"
"9","33143.04"
"2","123304.62"
"5","141970.02"
"7","37136.15"
"7","199293.01"
"5","161388.22"
"3","70532.53"
"2","144290.25"
"1","96069.82"
"1","185662.84"
"9","17913.25"
"2","101039.53"
"2","156953.54"
"8","28276.83"
"8","84049.16"
"8","147822.44"
"8","9497.99"
"7","87067.73"
"7","23237.25"
"7","27239.28"
"10","151481.86"
"7","114669.79"
"5","116748.14"
"4","90877.76"
"8","133692.88"
"9","30662.91"
"9","191395.88"
"1","106648.58"
"6","50899.91"
"8","115452.51"
"7","64139.1"
"6","22030.72"
"6","42774.84"
"2","158973.77"
"9","34551.35"
"7","101515.76"
"5","9561.73"
"1","168313.17"
"7","55100.09"
"1","31830.06"
"7","71519.4"
"9","32599.35"
"10","139946.68"
"8","110468.51"
"3","74042"
"5","151871.84"
"9","199693.84"
"1","58907.08"
"9","103799.77"
"3","93835.64"
"4","156425.57"
"2","123723.83"
"1","199464.08"
"7","83084.33"
"6","25488.43"
"1","9596.4"
"3","70370.24"
"1","86330.32"
"7","168507.68"
"4","143317.42"
"1","27619.06"
"3","146573.66"
"4","69055.45"
"2","54453.72"
"4","33524.6"
"4","135083.73"
"8","137439.34"
"7","11205.5"
"9","60176.1"
"8","29552.7"
"7","188795.85"
"3","11638.17"
"9","93155.75"
"1","48986.18"
"7","116951.1"
"3","137041.26"
"1","44653.5"
"1","104035.41"
"6","110593.62"
"2","36099.7"
"4","12470.3"
"8","95403.41"
"9","151757.81"
"8","47536.46"
"6","140268.45"
"6","11663.09"
"7","150784.29"
"6","119400.08"
"1","126188.42"
"8","89983.02"
"7","29761.29"
"1","27073.81"
"2","96399.67"
"6","45422.89"
"4","108699.59"
"9","38967.29"
"3","116466.19"
"5","17993.43"
"8","43250.54"
"1","125240.8"
"1","191415.94"
"5","90860.97"
"8","141872.52"
"10","49418.87"
"3","170426.65"
"8","51016.02"
"1","81175.25"
"8","99106.97"
"3","79134.78"
"7","163550.58"
"7","67769.94"
"1","126592.01"
"1","89602.81"
"3","179421.84"
"10","156906.15"
"1","168486.02"
"2","39057.67"
"2","174606.35"
"5","79259.77"
"3","168515.61"
"1","161125.67"
"10","77878.62"
"3","80823.02"
"7","119348.28"
"1","178331.36"
"8","119174.88"
"2","82662.73"
"8","40441.1"
"5","109881.71"
"8","157937.35"
"3","38276.84"
"2","65222.48"
"2","2181.94"
"3","156249.06"
"7","45591.23"
"8","79458.12"
"9","103042.2"
"3","70209.83"
"3","176743.51"
"5","151425.82"
"3","3894.34"
"8","28861.69"
"4","177703.15"
"4","136649.8"
"1","175894.24"
"2","76257.46"
"7","193668.49"
"3","125671.29"
"3","174098.28"
"5","187866.21"
"9","100862.36"
"8","10804.04"
"4","170893.85"
"8","22698.56"
"2","89822.48"
"6","170025.43"
"10","79734.23"
"3","92712.97"
"5","99689.48"
"3","93336.3"
"7","175893.53"
"3","42840.18"
"2","140298.24"
"6","144000.59"
"1","113408.11"
"2","96420.58"
"1","125806.3"
"9","65720.92"
"3","31002.03"
"10","158248.71"
"8","94677.83"
"3","17257.72"
"3","101397.86"
"2","84870.23"
"7","183515.13"
"1","75969.19"
"1","146379.3"
"1","127154.8"
"2","2019.78"
"2","197885.72"
"5","138017.68"
"6","55859.27"
"4","4459.5"
"9","102135.92"
"7","112771.95"
"7","32903.93"
"1","162260.93"
"4","166476.95"
"2","25438.87"
"5","157230.06"
"10","44435.76"
"8","159069.37"
"10","43852.05"
"4","140071.57"
"8","49089.36"
"6","55893.37"
"1","192660.55"
"3","137028.51"
"3","34430.16"
"3","108409.17"
"9","81425.61"
"1","51553.43"
"10","52795.15"
"8","84270.09"
"8","145011.62"
"1","66245.44"
"3","36446.74"
"4","137136.29"
"8","74157.71"
"6","104253.56"
"7","2748.72"
"7","195937.16"
"1","22101.86"
"5","126535.92"
"4","44692.63"
"1","112442.63"
"3","66331.01"
"1","16657.68"
"1","20081.3"
"4","93820.49"
"2","130795.52"
"6","189969.91"
"1","9712.52"
"6","196062.01"
"6","125710.53"
"2","23054.51"
"8","170679.74"
"8","181258.76"
"1","22835.13"
"1","102397.22"
"9","115950.96"
"6","15876.52"
"7","117690.58"
"4","173792.77"
"5","80992.8"
"8","189398.18"
"8","56787.8"
"2","148309.98"
"2","179673.11"
"2","138470.21"
"1","163798.41"
"8","33693.78"
"7","48545.1"
"3","123427.98"
"1","174183.44"
"3","17938"
"1","90059.04"
"3","65039.9"
"1","162858.29"
"9","35701.06"
"9","18826.06"
"3","130086.47"
"1","143360.56"
"5","159920.92"
"3","12099.67"
"6","53087.98"
"1","142839.82"
"7","178.19"
"5","105618.14"
"7","24734.25"
"1","82245.67"
"2","177695.67"
"1","107961.11"
"8","55207.41"
"7","182633.63"
"8","51587.04"
"5","115403.31"
"7","186392.99"
"3","44374.44"
"2","84033.35"
"1","82276.62"
"9","177528.92"
"2","56850.92"
"8","47972.65"
"2","104982.39"
"4","133535.29"
"6","25571.37"
"5","96075.55"
"9","81634.45"
"1","165008.97"
"1","138191.81"
"6","99136.49"
"1","63584.55"
"6","160532.88"
"5","162683.06"
"3","134878.19"
"5","134626.3"
"2","175480.93"
"1","174337.68"
"1","172524.51"
"2","25395.83"
"3","182624.93"
"4","192505.62"
"7","112507.63"
"6","177295.92"
"3","12465.51"
"8","36122.96"
"6","37836.64"
"8","34747.43"
"7","131097.9"
"1","105280.55"
"4","149653.81"
"3","139390.99"
"3","132436.71"
"2","179705.13"
"6","15796.66"
"5","142754.71"
"5","2578.43"
"10","88992.05"
"4","32936.44"
"9","39122.58"
"5","191092.62"
"4","129149.06"
"7","13218.6"
"7","160589.18"
"10","179657.83"
"2","44335.54"
"4","29217.37"
"10","43651.49"
"3","159654"
"9","17992.94"
"5","141501.45"
"2","93825.78"
"5","41852.24"
"7","97629.31"
"2","37065.66"
"2","38614.69"
"2","87816.86"
"7","184866.86"
"5","160176.47"
"1","164357.1"
"6","17818.33"
"9","142680.64"
"3","176450.19"
"6","121967.88"
"2","127187.04"
"5","108313.34"
"8","57205.55"
"10","86927.53"
"4","107753.07"
"4","82158.14"
"9","29135.89"
"1","17095.49"
"10","100447.53"
"9","83470.4"
"4","121846.81"
"3","129107.59"
"3","54726.43"
"6","116141.72"
"4","124872.42"
"1","186438.86"
"3","134281.11"
"3","91044.47"
