"Tahun_Bekerja","Gaji"
"5","86022.09"
"7","17384.21"
"1","143315.57"
"5","12761.16"
"1","42012.55"
"7","15798.7"
"3","56408.14"
"10","136521.82"
"7","199108.88"
"10","144275.39"
"1","143298.06"
"7","129562.74"
"7","4595.05"
"3","163558.36"
"9","9170.54"
"5","199674.83"
"5","157166.79"
"1","45563.94"
"3","59103.13"
"7","45779.9"
"5","99347.8"
"9","40980.87"
"5","40368.65"
"7","94738.54"
"10","136934.91"
"9","199635.93"
"3","95936.84"
"1","126688.83"
"9","150850.29"
"9","32430.94"
"5","108411.66"
"7","122518.5"
"9","110371.84"
"7","141364.62"
"7","108348.94"
"7","171668.2"
"5","194310.1"
"5","33950.08"
"3","428.23"
"9","82084.3"
"9","64804.59"
"9","13133.88"
"1","62845.64"
"3","28411.23"
"3","28640.92"
"5","82290.81"
"7","93360.35"
"7","14496.67"
"5","168521.72"
"9","103318.44"
"3","197490.39"
"7","94283.09"
"5","129107.97"
"9","49732.9"
"9","88728.47"
"3","86981.45"
"9","3740.93"
"5","67949.32"
"9","188891.96"
"10","25482.62"
"10","18391.93"
"9","140168.36"
"1","161064.29"
"5","183542.08"
"7","194238.92"
"1","7900.46"
"5","152450.84"
"3","55816.2"
"5","100637.07"
"1","142911.99"
"10","146257.77"
"10","28332"
"7","102591.9"
"7","152107.93"
"3","89040.61"
"1","177613.19"
"9","77142.85"
"1","167179.48"
"3","15404.64"
"7","156036.19"
"9","85470.45"
"3","48505.1"
"9","164117.69"
"9","124626.57"
"7","34490.06"
"3","90967.37"
"7","170262.97"
"3","112289.06"
"5","93783"
"3","898.51"
"5","95124.4"
"1","80828.78"
"1","54439.53"
"9","38186.85"
"10","98293.14"
"7","108841.83"
"5","100727.68"
"10","169921.11"
"1","42364.75"
"7","28823.04"
"5","115700.2"
"5","56875.76"
"10","83263.04"
"3","184474.15"
"9","121124.53"
"1","152567.75"
"10","10722.54"
"5","163440.8"
"1","102606.92"
"1","80591.18"
"9","177362.45"
"7","130404.53"
"3","57844.26"
"5","162523.66"
"1","54495.82"
"1","80262.91"
"9","8751.59"
"5","94823.95"
"7","153194.32"
"7","146411.41"
"1","74048.1"
"9","45956.05"
"9","103560.98"
"9","74771.22"
"5","26793.82"
"10","32526.64"
"3","85250.77"
"1","79342.31"
"9","57600.66"
"5","6770.44"
"9","101694.67"
"1","69113.14"
"3","190112.05"
"3","110317.39"
"5","148623.43"
"5","125253.46"
"1","101954.78"
"7","26215.85"
"10","97045.32"
"7","53534.8"
"3","163116.75"
"3","171515.84"
"9","150803.44"
"3","143104.3"
"5","55701.62"
"7","154279.87"
"9","68462.59"
"10","134875.37"
"9","3268.17"
"10","46562.02"
"3","62487.97"
"5","181598.25"
"3","70196.23"
"1","87278.48"
"3","94498.82"
"10","133486.36"
"1","73107.6"
"7","195333.98"
"1","121525.48"
"1","123006.91"
"9","40463.03"
"5","143994.86"
"7","158365.89"
"9","78753.12"
"7","87908.01"
"10","191198.92"
"1","128954.05"
"10","175749.36"
"3","60533.96"
"9","137508.42"
"1","189430.86"
"7","41371.68"
"3","125140.72"
"3","170770.44"
"5","157397.57"
"7","50595.15"
"9","138280.17"
"9","163534.75"
"7","162087.82"
"7","18369.33"
"3","167636.15"
"9","138889.15"
"7","199392.14"
"7","189560.43"
"7","61018.85"
"10","51907.72"
"7","47018.75"
"9","59636.43"
"3","199862.75"
"7","20016.59"
"5","117832.88"
"7","747.88"
"9","107848.24"
"9","103726.71"
"1","126281.83"
"7","196651.72"
"1","5962.3"
"5","21928.81"
"9","127022.87"
"5","162763.01"
"10","52337.97"
"3","83753.64"
"7","166720.28"
"7","192721.98"
"9","180241.44"
"7","64872.55"
"7","93524.22"
"10","183980.56"
"9","130234.63"
"3","32454.26"
"7","167756.45"
"10","24799.47"
"5","60429.43"
"10","25136.95"
"5","193880.6"
"7","4491.77"
"10","101311.95"
"9","38830.72"
"5","26817.23"
"3","199727.72"
"5","67445.85"
"5","161002.29"
"1","20778.39"
"1","41042.4"
"3","67484.16"
"9","157358.43"
"7","43801.27"
"7","143086.09"
"9","100556.98"
"7","133570.43"
"3","137763.93"
"1","25723.73"
"3","186285.52"
"5","142208.5"
"9","169862.01"
"5","159416.58"
"1","105965.25"
"5","147720.27"
"7","167387.36"
"5","95159.13"
"1","173486.39"
"1","128499.94"
"9","11959.03"
"1","92033.98"
"9","95148.28"
"9","134396.64"
"3","135077.01"
"7","133600.89"
"5","99922.08"
"7","159344.43"
"7","98162.44"
"9","96862.56"
"5","96366.7"
"5","146123.19"
"3","135178.91"
"3","158615.41"
"9","150218.11"
"1","60988.21"
"9","108675.01"
"7","72643.95"
"3","9241.52"
"9","153080.4"
"7","72196.57"
"7","156598.23"
"3","111249.62"
"7","59115.77"
"10","148218.86"
"9","63452.18"
"5","103660.31"
"9","163191.99"
"10","126565.21"
"9","185360.4"
"3","106024.02"
"5","167810.26"
"3","138536.09"
"3","184520"
"9","20492.16"
"9","134676.72"
"1","138478.2"
"5","82969.61"
"7","158071.69"
"5","140201.21"
"1","80792.83"
"7","141359.11"
"3","5075.17"
"7","79082.62"
"7","199805.63"
"5","52709.55"
"1","3385.04"
"9","75246.21"
"9","198929.84"
"3","173989.47"
"9","61315.37"
"1","151460.84"
"1","20734.81"
"10","43705.56"
"3","180736.24"
"7","104170.48"
"3","27867.59"
"9","196332.45"
"10","76614.04"
"5","122221.71"
"3","24156.03"
"3","146090.38"
"5","135034.57"
"1","84008.66"
"5","137001.1"
"7","106799.49"
"7","10494.64"
"7","91673.6"
"10","18458.2"
"9","8342.35"
"3","38129.22"
"5","107155.4"
"1","29792.11"
"1","7063.6"
"3","172718.35"
"10","80552.36"
"9","16733.59"
"3","1235.49"
"5","178705.45"
"3","66810.48"
"5","45859.55"
"3","63846.36"
"3","19645.65"
"7","178393.68"
"7","3756.65"
"5","152723.23"
"3","35534.68"
"5","151256.22"
"1","69664.35"
"7","40855.79"
"9","95673.05"
"10","80234.14"
"9","189051.59"
"3","145490.85"
"7","196278.32"
"9","3476.38"
"1","95270.83"
"10","118368.2"
"1","52484.01"
"10","178153.65"
"9","198894.42"
"3","131729.52"
"5","79169.73"
"7","106472.34"
"1","150661.42"
"1","86622.56"
"3","187915.7"
"1","133267.78"
"3","137476.09"
"1","183271.15"
"1","26362.4"
"1","70705.58"
"1","82106.19"
"3","171774.5"
"10","38866.85"
"3","41788.37"
"5","17376.57"
"1","199428.19"
"1","178291.89"
"9","152290.28"
"9","40385.61"
"10","34350.54"
"1","52629.73"
"3","180012.39"
"9","35342.33"
"7","62746.54"
"9","173273.2"
"5","54340.24"
"1","19302.78"
"9","10883.52"
"1","115779.48"
"3","148704.77"
"9","150475.14"
"3","38587.7"
"3","171260.66"
"9","94187.47"
"5","99828.45"
"7","129660.59"
"9","145477.36"
"7","16319.56"
"1","90273.85"
"9","161344.13"
"7","121061.89"
"1","69531.22"
"1","114448.13"
"7","58781.11"
"3","179227.52"
"7","56053.06"
"9","1118.31"
"5","175070.94"
"9","112331.19"
"9","166682.57"
"3","99843.98"
"10","141175.18"
"9","175910.95"
"7","43480.63"
"9","155047.11"
"3","176137.2"
"5","154843.4"
"5","192127.22"
"3","186841.71"
"7","86776.38"
"1","92131.54"
"1","193650.16"
"1","46253.65"
"10","86609.37"
"3","128892.36"
"1","84508.44"
"7","82393.08"
"1","135995.58"
"3","159800.16"
"9","14379.01"
"5","189016.24"
"9","78488.39"
"3","113695.99"
"9","150835.21"
"1","158891.79"
"5","186489.14"
"9","51999.5"
"9","121299.14"
"5","77414.45"
"1","95153.24"
"5","136079.64"
"5","98273.01"
"9","113505.93"
"7","194617.98"
"1","152541.89"
"3","142903.44"
"5","182257.61"
"7","175697.87"
"1","59061.25"
"7","131283.6"
"9","152499.8"
"3","15523.09"
"9","186418.85"
"7","32262.28"
"5","128052.29"
"3","181419.29"
"9","103608.06"
"9","167564.82"
"9","41816.49"
"5","179066.58"
"10","109184.24"
"3","199841.32"
"7","114775.53"
"9","38784.42"
"1","186526.12"
"1","28789.94"
"5","45038.29"
"9","4292.72"
"9","17671.78"
"5","113079.19"
"3","83997.79"
"7","125424.42"
"5","93132.61"
"3","168658.3"
"1","108419.41"
"3","171657.57"
"5","22357.25"
"3","1568.91"
"1","60778.11"
"10","16119.96"
"1","60375.18"
"5","187946.55"
"3","195563.99"
"1","179435.21"
"9","93208.22"
"3","61531.86"
"5","126933.73"
"5","68408.74"
"9","3234.8"
"10","195209.4"
"1","68075.14"
"5","93707.8"
"1","114448.77"
"1","126551.65"
"7","183051.6"
"5","190429.52"
"5","35034.15"
"10","66389.43"
"5","88729.22"
"9","3769.71"
"5","149946.43"
"3","170518.83"
"5","3298.65"
"5","162878.96"
"9","26257.01"
"3","126794.56"
"5","18254.75"
"9","83949.68"
"7","22684.78"
"5","7953.62"
"9","158032.5"
"5","199104.52"
"9","87566.97"
"5","170563.73"
"9","157871.55"
"1","168779.47"
"1","186476.91"
"1","180456.8"
"7","98570.01"
"9","160546.58"
"7","6139.74"
"7","10674.62"
"9","71159.84"
"10","133086.45"
"1","71359.78"
"1","29583.48"
"7","134691.2"
"3","75574.48"
"9","30252.3"
"10","111324.41"
"9","105425.18"
"9","152733.89"
"7","48486.25"
"3","72993.67"
"1","46807.62"
"3","26772.04"
"5","150057.2"
"7","56028.79"
"1","147693.92"
"3","174032"
"7","102665.92"
"3","88391.29"
"5","149195.44"
"5","143357.03"
"1","168359.98"
"5","93148.93"
"1","36687.11"
"5","146703.36"
"1","9902.39"
"7","16645.77"
"3","180134.88"
"1","111442.71"
"1","105732.9"
"10","73489.15"
"3","40145.28"
"9","146398.51"
"5","173516.71"
"9","185821.41"
"7","108098.28"
"7","168034.9"
"9","159553.27"
"5","99800.87"
"7","40250.82"
"5","48382.4"
"7","165990.44"
"7","188156.34"
"1","184259.6"
"3","57817.84"
"7","144660.42"
"5","163112.9"
"5","136301.1"
"1","109394.62"
"10","190155.13"
"5","8673.43"
"9","151349.35"
"3","86350.97"
"5","118648.12"
"3","100995.11"
"7","147100.72"
"1","155495.63"
"1","105221.76"
"3","131924.38"
"5","23132.73"
"5","161428.25"
"1","86634.3"
"3","29937.75"
"7","140130.22"
"7","53157.16"
"5","39891.84"
"3","89804.83"
"3","136491.72"
"5","35593.18"
"7","58268.2"
"1","101778.9"
"5","185123.09"
"3","195033.07"
"5","185144.08"
"7","3729.89"
"1","119313.74"
"3","62627.55"
"1","78854.57"
"7","189310.27"
"10","78088.17"
"10","19842.18"
"5","103305.01"
"7","58076.52"
"1","186123.57"
"5","147963.07"
"5","143301.49"
"1","121505.61"
"7","72500.68"
"3","4993.94"
"5","161971.42"
"9","39488.04"
"10","55313.44"
"3","187811.71"
"5","157238.05"
"1","57323.18"
"7","179446.31"
"5","141453.62"
"5","93151.77"
"3","6554.97"
"3","131048.36"
"7","127068.92"
"7","46156.87"
"5","19596.73"
"9","46786.92"
"9","175820.91"
"3","55362.45"
"1","47675.29"
"3","71672.86"
"10","101168.3"
"7","144880.81"
"7","115037.67"
"3","183540.22"
"5","28531.81"
"7","65219.85"
"3","139435.12"
"3","138344.7"
"10","169894.4"
"5","74176.71"
"7","98463.99"
"3","2746.41"
"5","10928.3"
"9","19605.18"
"10","80483.76"
"10","154344"
"9","93503.02"
"9","98029.58"
"1","164064.44"
"9","119924.8"
"9","47298.95"
"1","45443.68"
"9","198715.27"
"3","40333.94"
"3","105997.25"
"3","134851.12"
"10","61666.87"
"9","196574.48"
"7","135096.78"
"7","15650.89"
"3","34097.22"
"3","174822.74"
"9","85937.52"
"1","77742.38"
"1","34436.83"
"5","88279.6"
"5","173386.95"
"7","82782.08"
"7","176547.8"
"5","56585.2"
"7","125762.95"
"7","24780.13"
"7","175398.34"
"9","85240.61"
"5","160529.71"
"7","144134.64"
"3","176883.42"
"10","122960.98"
"9","152643.48"
"5","95551.22"
"1","141860.62"
"10","76642.68"
"7","58632.37"
"3","191076.22"
"7","645.61"
"9","144390.75"
"9","65089.38"
"7","62370.67"
"7","18826.34"
"1","3342.62"
"1","178626.07"
"9","134732.99"
"5","106095.82"
"9","57380.13"
"5","25951.91"
"3","69414.13"
"3","96123.72"
"5","150548.5"
"10","142492.04"
"3","14357"
"5","129569.92"
"3","55972.56"
"7","59497.01"
"10","102517.83"
"9","88827.67"
"1","14161.3"
"1","56908.41"
"10","184474.72"
"9","94912.78"
"9","73069.59"
"9","136602.8"
"10","146230.63"
"9","194767.3"
"7","122268.75"
"3","65482.94"
"1","146134.68"
"1","123300.38"
"5","127744.02"
"5","118319.5"
"3","17104"
"1","164608.98"
"1","152108.47"
"1","23399.58"
"9","94711.43"
"1","41876.98"
"5","96881.32"
"1","176763.27"
"1","23548.45"
"3","19658.43"
"5","143203.78"
"9","6975.02"
"3","85902.39"
"1","17034.37"
"3","190160.04"
"7","3025.49"
"9","34689.77"
"3","2305.27"
"7","113228.82"
"10","171099.22"
"9","62023.1"
"7","112256.57"
"3","197963.46"
"1","31635.99"
"9","49594.02"
"1","40339.9"
"1","171060.01"
"7","93550.53"
"5","169804.4"
"7","121568.37"
"7","185992.36"
"3","178997.89"
"1","47921.22"
"3","104902.68"
"5","68479.6"
"5","1271.51"
"5","29346.1"
"1","184118.73"
"3","96013.5"
"10","103713.93"
"7","46632.87"
"7","135334.24"
"7","167058.75"
"3","79928.41"
"7","6075.36"
"5","32125.98"
"1","141679.73"
"9","84133.48"
"1","9692.58"
"5","20708.6"
"1","107674.3"
"3","134822.05"
"1","4606.97"
"9","51362.82"
"7","39704.14"
"1","86413.11"
"9","11417.26"
"1","65998.26"
"7","87352.43"
"7","69157.93"
"7","149970.59"
"3","153288.97"
"1","140934.57"
"5","15118.2"
"7","63202"
"7","181757.19"
"3","86587.37"
"7","109545.56"
"1","174431.01"
"3","119368.99"
"5","185201.58"
"9","10842.46"
"7","23768.01"
"7","174027.3"
"9","115091.38"
"9","106340.66"
"9","110043.88"
"5","194890.33"
"7","112366.98"
"7","167289.82"
"10","182099.71"
"5","81718.37"
"9","9751.03"
"1","78899.22"
"5","13889.73"
"1","11467.38"
"3","108665.89"
"9","160303.08"
"7","115287.99"
"1","139094.12"
"1","36642.65"
"5","146448.01"
"5","166650.9"
"9","149331.01"
"5","73066.72"
"10","15378.23"
"1","125920.54"
"5","93716.38"
"5","155799.86"
"1","87803.32"
"1","13018.96"
"5","42537.59"
"9","62989.82"
"7","823.96"
"3","150159.95"
"9","32063.3"
"5","68794.15"
"3","75084.96"
"7","51099.56"
"1","74898.8"
"7","116253.1"
"3","19374.08"
"1","57061.71"
"1","69244.24"
"3","4989.33"
"1","145764.4"
"5","42135.28"
"9","192717.57"
"1","1703.58"
"9","163181.62"
"3","145355.11"
"1","149535.97"
"3","155905.79"
"3","97734.3"
"5","173576.71"
"9","27596.39"
"1","16897.19"
"5","36895.99"
"7","113046.81"
"7","133091.32"
"1","106282.74"
"9","57862.88"
"10","12628.61"
"5","109127.54"
"10","22487.45"
"3","194138.36"
"1","96517.97"
"7","93629.66"
"3","96097.65"
"3","42964.63"
"1","122021.33"
"3","56311.39"
"7","150685.52"
"5","71492.28"
"10","47729.33"
"5","135244.87"
"5","179473.26"
"1","50610.62"
"9","61761.77"
"3","9617.24"
"1","187905.12"
"5","20432.09"
"7","148689.13"
"3","125445.8"
"10","54947.51"
"3","167984.72"
"3","88407.51"
"1","184544.59"
"3","136539.13"
"1","138780.89"
"5","14789.9"
"1","103945.58"
"1","10333.78"
"7","125041.52"
"5","61128.29"
"1","52462.25"
"3","8559.66"
"9","147822.81"
"7","39288.11"
"10","190019.61"
"3","161333.13"
"9","177747.72"
"3","187980.21"
"5","177235.21"
"10","29835.37"
"7","189268.81"
"7","85411.01"
"5","154360.97"
"1","142210.94"
"9","82559.77"
"5","127388.06"
"3","64242.31"
"5","198355.28"
"7","79323.61"
"7","41921.06"
"7","143859.66"
"3","79792.3"
"9","57850.1"
"9","92357.21"
"9","91429.74"
"9","117031.2"
"5","59981.62"
"10","152944.39"
"7","28797.32"
"1","51670.82"
"5","41865.72"
"1","103914.4"
"10","89199.51"
"9","48849.89"
"1","197444.69"
"9","157891.11"
"5","51345.39"
"1","49653.37"
"1","90607.31"
"7","130861.95"
"9","121537.91"
"9","88604.89"
"7","173837.54"
"10","105720.09"
"1","154844.22"
"5","18785.48"
"5","64771.61"
"7","16250.61"
"7","131093.99"
"7","129188.18"
"7","132973.21"
"5","84908.2"
"7","57338.56"
"5","161579.85"
"7","122625.68"
"5","170226.47"
"3","191757.65"
"7","195977.75"
"9","12920.43"
"7","138552.74"
"5","129964.56"
"7","134794.02"
"7","57549.65"
"1","28367.21"
"3","2739.71"
"7","69227.42"
"10","31445.03"
"9","150037.19"
"7","51226.32"
"1","53581.14"
"7","149697.78"
"9","135630.32"
"1","51364.56"
"7","118752.6"
"9","116848.79"
"7","45026.23"
"3","189657.26"
"3","63687.06"
"3","14187.78"
"7","187718.26"
"3","27244.35"
"7","129980.93"
"9","190208.23"
"1","110881.56"
"1","132480.75"
"7","27411.19"
"7","118142.79"
"1","6035.51"
"5","71830.1"
"1","19525.65"
"5","110953.33"
"1","4466.21"
"9","105818.51"
"1","149558.83"
"10","132741.13"
"7","91347.76"
"1","155850.4"
"5","27380.99"
"7","151316.37"
"7","24093.4"
"7","100304.13"
"5","16246.59"
"7","7680.23"
"7","124382.9"
"5","159311.46"
"1","21556.95"
"5","56518"
"7","126396.01"
"5","110748.88"
"10","54083.8"
"10","177938.52"
"3","174235.06"
"10","62811.03"
"9","25339.29"
"7","176487.05"
"1","49833.5"
"1","56905.38"
"7","101178.85"
"7","55356.39"
"7","131284.93"
"9","153747.73"
"5","163830.64"
"3","103456.47"
"5","95655.16"
"7","31190.42"
"7","59604.45"
"5","162223.67"
"1","120373.84"
"7","92149.64"
"1","178361.48"
"9","170998.83"
"7","77216.48"
"1","141841.31"
"9","130489.37"
"5","193040.32"
"7","74760.32"
"5","118591.67"
"3","38153.19"
"9","180829.99"
"1","143960.72"
"7","8788.35"
"1","147168.28"
"3","58844.84"
"9","157921.25"
"3","66561.6"
"1","165370.66"
"5","184758.17"
"9","34857.46"
"5","4493.12"
"5","130610.78"
"3","53511.74"
"7","75664.56"
"5","23702.42"
"1","131238.37"
"5","120088.17"
"9","149602.54"
"9","41788.25"
"3","74849.46"
"10","75837.58"
"1","134790.74"
"7","56646.28"
"5","32999.1"
"5","178235.37"
"9","25448.31"
"5","84871.99"
"10","82872.64"
"10","129563.86"
"1","135388.89"
"7","111471.55"
"10","136119.96"
"7","197812.16"
"9","119056.68"
"9","104936.88"
"1","159044.1"
"9","27980.8"
"7","162960.05"
"7","144039.05"
"1","120225.62"
"9","35671.45"
"1","59568.24"
"5","56770.76"
"1","157564.75"
"1","156660.21"
"1","46200.71"
"10","160548.12"
"1","1262.83"
"1","30461.55"
"1","21785.91"
"3","188135.69"
"7","154364.66"
"10","61312.15"
"9","121102.9"
"10","137419.87"
"7","157664.02"
"9","39789.62"
"3","101371.72"
"3","65066.48"
"9","107876.91"
"7","52332.85"
"1","75959.1"
"10","123.07"
"5","117572.59"
"7","116442.42"
"1","20164.47"
"5","26691.31"
"3","150048.37"
"1","192255.15"
"10","173245.68"
"3","121457.88"
"9","104804.74"
"10","69767.14"
"9","99924.04"
"1","49594.19"
"10","186071.14"
"7","77511.45"
"1","54816.57"
"1","156768.45"
"3","73731.32"
"7","122190.22"
"10","14113.11"
"7","161937.62"
"7","120892.96"
"1","65035.02"
"9","164257.37"
"9","51987.99"
"3","176433.6"
"5","81313.51"
"5","13998.88"
"5","42693.65"
"7","90839.61"
"5","54144.01"
"7","184312.88"
"7","20306.79"
"7","4082.52"
"7","102233.73"
"9","126838.7"
"5","181461.46"
"5","29132.43"
"1","131804.86"
"3","173784.04"
"3","26249.86"
"3","182650.15"
"3","141977.54"
"7","62944.75"
"9","133403.07"
"3","37577.66"
"9","24748.89"
"1","121765"
"9","134110.93"
"9","183095.87"
"10","159891.03"
"5","63736.36"
"3","94715.24"
"5","36899.62"
"5","62390.59"
"7","110454.46"
"3","88479.02"
"10","122639.73"
"5","79723.78"
"10","100720.02"
"9","104730.52"
"1","149991.32"
"7","181605.85"
"5","126469.09"
"10","160810.85"
"1","88146.86"
"5","81298.09"
"7","60013.17"
"7","12599.94"
"9","128590.73"
"7","23180.37"
"1","55551.26"
"3","109496.69"
"9","72105.63"
"5","41815.22"
"1","145528.22"
"3","124486.28"
"5","10078.02"
"5","164967.21"
"10","103379.31"
"3","54342.83"
"9","13614.01"
"9","35521.63"
"3","91903.9"
"9","117034.32"
"9","163746.09"
"5","20346.69"
"5","84710.65"
"1","152273.57"
"3","144345.58"
"9","96961"
"3","170307.43"
"9","195104.91"
"1","187756.24"
"9","67599.69"
"5","25980.42"
"1","112222.64"
"1","42581.09"
"9","4777.23"
"3","128521.16"
"5","109029.72"
"7","55054.48"
"10","179144.54"
"1","102628.56"
"3","55772.04"
"3","144808.37"
"5","115753.94"
"1","174381.23"
"3","49829.8"
"7","76169.68"
"5","38761.61"
"9","48217.97"
"1","134964.85"
"3","92797.23"
"10","33114.24"
"7","155743.48"
"3","193747.57"
"1","116548.02"
"3","40199.01"
"1","73329.08"
"7","140763.18"
"1","133051.64"
"9","86791.9"
"7","47579.25"
"3","151623.71"
"1","164039.51"
"7","66753.1"
"5","19244.58"
"10","103832.58"
"10","502.7"
"10","30396.43"
"7","2498.67"
"9","48644.94"
"10","140759.03"
"9","107712.42"
"3","37054.65"
"3","173940.59"
"7","178642.73"
"3","8282.22"
"5","33300.56"
"3","76515.79"
"5","33680.56"
"1","168886.39"
"7","191746.23"
"9","93091.02"
"9","15807.07"
"3","83773.02"
"3","36639.25"
"7","139469.11"
"3","69643.31"
"3","90270.16"
"9","168650.4"
"5","147878.05"
"7","7921.57"
"10","97213.09"
"9","12799.23"
"9","41447.86"
"3","189988.65"
"9","85547.33"
"3","3626.47"
"7","149170.25"
"7","182505.68"
"5","194072.56"
"1","9209.21"
"3","123096.56"
"10","87711.61"
"7","49667.28"
"3","26136.13"
"7","33373.26"
"7","10096.25"
"7","79775.19"
"3","5791.85"
"3","13182.43"
"9","187551.24"
"1","110560.14"
"5","63795.62"
"9","10963.04"
"3","156260.08"
"3","95393.43"
"10","133995.59"
"5","108003.38"
"5","99154.86"
"1","49503.5"
"10","171340.68"
"9","20940.76"
"9","34774.26"
"1","6865.41"
"9","103548.25"
"7","89609.26"
"5","5199.02"
"1","86507.88"
"10","100423.88"
"1","175611.5"
"7","183963.34"
"1","45113.92"
"3","110776.01"
"9","183042.2"
"10","161571.79"
"10","71173.64"
"3","5353.12"
"5","31641.52"
"1","24411.02"
"9","73133.82"
"1","187734.49"
"9","15859.95"
"5","61324.87"
"5","98896.06"
"7","108739.15"
"5","163317.5"
"7","168261.4"
"5","158590.66"
"1","102566.46"
"7","192013.23"
"1","127875.1"
"7","131177.22"
"3","140754.19"
"10","45507.24"
"1","178256.58"
"1","100982.93"
"1","109626.13"
"5","59653.03"
"3","196864.61"
"1","109960.4"
"10","127256.7"
"3","48553.77"
"7","144407.1"
"5","195760.53"
"5","44827.47"
"3","88743.99"
"3","42429.88"
"9","29213.63"
"10","79408.17"
"5","89222.66"
"7","86079.67"
"3","166516.84"
"10","89103.05"
"7","93122.41"
"7","167522.19"
"9","157239.6"
"1","107429.71"
"9","75304.09"
"3","163655.01"
"5","89385.92"
"5","134455.84"
"9","28368.37"
"7","103898.59"
"1","170138.68"
"1","3837.08"
"5","92977.75"
"3","104889.2"
"5","60285.3"
"9","126475.79"
"1","133535.99"
"5","164886.64"
"1","116238.39"
"10","1985.41"
"1","165626.6"
"10","177784.68"
"10","50759.8"
"1","23491.09"
"5","155721.15"
"3","147230.77"
"3","59346.4"
"1","95372.64"
"10","31805.49"
"9","51959.82"
"3","12905.89"
"5","102908.63"
"9","119127.06"
"1","103901.35"
"10","85153"
"5","12493.61"
"10","186180.42"
"1","88566.9"
"9","19793.73"
"3","107874.39"
"3","171995.34"
"5","61829.89"
"3","155221.05"
"1","62199.78"
"9","24255.21"
"3","64679.07"
"1","88120.78"
"7","15142.1"
"9","184061.17"
"9","129192.55"
"3","146516.86"
"5","181430.91"
"5","121451.21"
"9","53294.17"
"1","96546.55"
"1","184524.65"
"5","172618.52"
"7","59259.44"
"9","3749"
"3","143829.54"
"3","186948.35"
"7","173629.78"
"1","41303.29"
"9","199808.1"
"1","87400.53"
"1","172497.73"
"5","89286.29"
"5","141035.65"
"1","86128.21"
"10","190937.09"
"3","84531.79"
"10","33075.24"
"3","39806.75"
"9","184006.36"
"7","143274.41"
"5","54474.48"
"5","121428.2"
"1","41590.4"
"10","54019.93"
"9","76053.07"
"5","76326.67"
"5","145338.61"
"3","57751.21"
"3","136120.29"
"7","173276.62"
"1","99661.46"
"1","113553.42"
"1","98802.76"
"1","116378.82"
"1","186052.15"
"9","100101.06"
"7","169952.82"
"7","37973.13"
"5","86334.64"
"1","152845.99"
"3","45482.04"
"9","125848.88"
"7","76264.27"
"5","58214.79"
"3","24533.89"
"7","121592.5"
"3","161909.95"
"1","90389.61"
"1","163170.32"
"3","146056.29"
"7","146011.55"
"9","103381.47"
"1","83022.92"
"5","182843.24"
"3","183399.12"
"3","50560.45"
"5","54702.66"
"3","78365.75"
"10","19959.67"
"5","76267.59"
"7","191070.01"
"3","176858.5"
"3","190958.48"
"9","78896.59"
"5","121964.46"
"10","11144.4"
"5","32757.55"
"3","80320.3"
"3","31811.44"
"5","104181.78"
"7","198055.94"
"7","131305.37"
"9","33266.29"
"7","35279.74"
"1","2101.89"
"3","94949.84"
"3","99061.75"
"3","74692.06"
"3","116692.8"
"10","32824.15"
"7","139607.61"
"9","52341.15"
"9","169935.46"
"9","146033.52"
"3","153122.73"
"3","60335.24"
"7","163757.29"
"7","156648.81"
"9","5388.3"
"3","71192.82"
"5","109794.31"
"7","166310.82"
"5","126728.27"
"9","25329.48"
"1","49676.33"
"9","169498.61"
"7","26500.29"
"3","166458.41"
"1","181294.39"
"1","21768.21"
"5","72849.29"
"1","24499.97"
"3","98994.92"
"5","141446.01"
"7","77864.41"
"10","168605.96"
"1","3701.63"
"7","156495.39"
"5","148811.14"
"1","85901.09"
"1","199255.32"
"5","107973.44"
"9","128028.6"
"3","104610.86"
"7","117939.17"
"1","56562.57"
"3","90305.97"
"10","109895.16"
"7","1843.24"
"1","102747.02"
"9","97465.89"
"1","69370.05"
"5","176945.96"
"7","195074.62"
"5","64157.24"
"7","23860.5"
"3","85687.09"
"1","157097.09"
"3","80344.96"
"3","31406.93"
"7","32044.64"
"9","132734.87"
"3","42862.82"
"1","91193.65"
"7","130132.41"
"7","42028.16"
"3","75632.78"
"1","53710.23"
"5","13066.3"
"3","3299.01"
"9","198091.81"
"9","70403.65"
"5","102179.86"
"1","166264.89"
"10","13935.53"
"9","13871.34"
"1","139494.75"
"7","20682.46"
"3","124202.26"
"3","159638.77"
"9","171056.65"
"3","25333.03"
"3","29372.62"
"9","38533.79"
"7","156122.13"
"1","31257.1"
"7","13308.2"
"1","125083.29"
"3","37697.29"
"3","105599.65"
"9","184036.47"
"9","48478.47"
"7","3896.08"
"1","132370.75"
"10","128260.86"
"1","106534.15"
"7","83643.87"
"7","138906.85"
"1","29995.83"
"3","164081.42"
"5","187976.88"
"7","85890.75"
"7","83844.79"
"3","41777.9"
"3","120790.02"
"5","56092.51"
"3","158816.03"
"10","184754.26"
"3","63981.37"
"9","192831.67"
"10","70849.47"
"7","26628.88"
"1","11779.98"
"5","65481.86"
"3","47728"
"5","59195.05"
"9","13549.34"
"9","113436.08"
"7","42442.21"
"9","68297.61"
"7","80134.65"
"3","80682.35"
"5","182612.38"
"9","93901.61"
"5","98302.57"
"9","21862.19"
"1","121551.93"
